del_date,he,system_demand
2019-03-24T00:00:00.000Z,7,9176
2019-03-24T00:00:00.000Z,8,9324
2019-03-24T00:00:00.000Z,9,9473
2019-03-24T00:00:00.000Z,10,9634
2019-03-24T00:00:00.000Z,11,9712
2019-03-24T00:00:00.000Z,12,9806
2019-03-24T00:00:00.000Z,13,9842
2019-03-24T00:00:00.000Z,14,9799
2019-03-24T00:00:00.000Z,15,9727
2019-03-24T00:00:00.000Z,16,9778
2019-03-24T00:00:00.000Z,17,9886
2019-03-24T00:00:00.000Z,18,9934
2019-03-24T00:00:00.000Z,19,9857
2019-03-24T00:00:00.000Z,20,9863
2019-03-24T00:00:00.000Z,21,10004
2019-03-24T00:00:00.000Z,22,9856
2019-03-24T00:00:00.000Z,23,9589
2019-03-24T00:00:00.000Z,24,9310
2019-03-25T00:00:00.000Z,1,9117
2019-03-25T00:00:00.000Z,2,8998
2019-03-25T00:00:00.000Z,3,8958
2019-03-25T00:00:00.000Z,4,8945
2019-03-25T00:00:00.000Z,5,8981
2019-03-25T00:00:00.000Z,6,9202
2019-03-25T00:00:00.000Z,7,9609
2019-03-25T00:00:00.000Z,8,10004
2019-03-25T00:00:00.000Z,9,10204
2019-03-25T00:00:00.000Z,10,10352
2019-03-25T00:00:00.000Z,11,10386
2019-03-25T00:00:00.000Z,12,10277
2019-03-25T00:00:00.000Z,13,10146
2019-03-25T00:00:00.000Z,14,10085
2019-03-25T00:00:00.000Z,15,9996
2019-03-25T00:00:00.000Z,16,9970
2019-03-25T00:00:00.000Z,17,9973
2019-03-25T00:00:00.000Z,18,9980
2019-03-25T00:00:00.000Z,19,9875
2019-03-25T00:00:00.000Z,20,9890
2019-03-25T00:00:00.000Z,21,10002
2019-03-25T00:00:00.000Z,22,9836
2019-03-25T00:00:00.000Z,23,9508
2019-03-25T00:00:00.000Z,24,9215
2019-03-26T00:00:00.000Z,1,9008
2019-03-26T00:00:00.000Z,2,8880
2019-03-26T00:00:00.000Z,3,8862
2019-03-26T00:00:00.000Z,4,8852
2019-03-26T00:00:00.000Z,5,8868
2019-03-26T00:00:00.000Z,6,9064
2019-03-26T00:00:00.000Z,7,9472
2019-03-26T00:00:00.000Z,8,9857
2019-03-26T00:00:00.000Z,9,9911
2019-03-26T00:00:00.000Z,10,9968
2019-03-26T00:00:00.000Z,11,10014
2019-03-26T00:00:00.000Z,12,10011
2019-03-26T00:00:00.000Z,13,9950
2019-03-26T00:00:00.000Z,14,9929
2019-03-26T00:00:00.000Z,15,9893
2019-03-26T00:00:00.000Z,16,9899
2019-03-26T00:00:00.000Z,17,9981
2019-03-26T00:00:00.000Z,18,10001
2019-03-26T00:00:00.000Z,19,9873
2019-03-26T00:00:00.000Z,20,9848
2019-03-26T00:00:00.000Z,21,9962
2019-03-26T00:00:00.000Z,22,9824
2019-03-26T00:00:00.000Z,23,9518
2019-03-26T00:00:00.000Z,24,9233
2019-03-27T00:00:00.000Z,1,9023
2019-03-27T00:00:00.000Z,2,8929
2019-03-27T00:00:00.000Z,3,8875
2019-03-27T00:00:00.000Z,4,8892
2019-03-27T00:00:00.000Z,5,8873
2019-03-27T00:00:00.000Z,6,9058
2019-03-27T00:00:00.000Z,7,9451
2019-03-27T00:00:00.000Z,8,9827
2019-03-27T00:00:00.000Z,9,10005
2019-03-27T00:00:00.000Z,10,10127
2019-03-27T00:00:00.000Z,11,10181
2019-03-27T00:00:00.000Z,12,10196
2019-03-27T00:00:00.000Z,13,10114
2019-03-27T00:00:00.000Z,14,10052
2019-03-27T00:00:00.000Z,15,10039
2019-03-27T00:00:00.000Z,16,10026
2019-03-27T00:00:00.000Z,17,10035
2019-03-27T00:00:00.000Z,18,9995
2019-03-27T00:00:00.000Z,19,9821
2019-03-27T00:00:00.000Z,20,9836
2019-03-27T00:00:00.000Z,21,9996
2019-03-27T00:00:00.000Z,22,9930
2019-03-27T00:00:00.000Z,23,9635
2019-03-27T00:00:00.000Z,24,9310
2019-03-28T00:00:00.000Z,1,9097
2019-03-28T00:00:00.000Z,2,8982
2019-03-28T00:00:00.000Z,3,8937
2019-03-28T00:00:00.000Z,4,8952
2019-03-28T00:00:00.000Z,5,9014
2019-03-28T00:00:00.000Z,6,9219
2019-03-28T00:00:00.000Z,7,9582
2019-03-28T00:00:00.000Z,8,9919
2019-03-28T00:00:00.000Z,9,10036
2019-03-28T00:00:00.000Z,10,10061
2019-03-28T00:00:00.000Z,11,10059
2019-03-28T00:00:00.000Z,12,10024
2019-03-28T00:00:00.000Z,13,9946
2019-03-28T00:00:00.000Z,14,9884
2019-03-28T00:00:00.000Z,15,9843
2019-03-28T00:00:00.000Z,16,9800
2019-03-28T00:00:00.000Z,17,9740
2019-03-28T00:00:00.000Z,18,9739
2019-03-28T00:00:00.000Z,19,9608
2019-03-28T00:00:00.000Z,20,9598
2019-03-28T00:00:00.000Z,21,9846
2019-03-28T00:00:00.000Z,22,9800
2019-03-28T00:00:00.000Z,23,9509
2019-03-28T00:00:00.000Z,24,9185
2019-03-29T00:00:00.000Z,1,8993
2019-03-29T00:00:00.000Z,2,8925
2019-03-29T00:00:00.000Z,3,8868
2019-03-29T00:00:00.000Z,4,8879
2019-03-29T00:00:00.000Z,5,8927
2019-03-29T00:00:00.000Z,6,9066
2019-03-29T00:00:00.000Z,7,9436
2019-03-29T00:00:00.000Z,8,9722
2019-03-29T00:00:00.000Z,9,9839
2019-03-29T00:00:00.000Z,10,9943
2019-03-29T00:00:00.000Z,11,10000
2019-03-29T00:00:00.000Z,12,10018
2019-03-29T00:00:00.000Z,13,9981
2019-03-29T00:00:00.000Z,14,9938
2019-03-29T00:00:00.000Z,15,9876
2019-03-29T00:00:00.000Z,16,9805
2019-03-29T00:00:00.000Z,17,9751
2019-03-29T00:00:00.000Z,18,9683
2019-03-29T00:00:00.000Z,19,9570
2019-03-29T00:00:00.000Z,20,9507
2019-03-29T00:00:00.000Z,21,9690
2019-03-29T00:00:00.000Z,22,9667
2019-03-29T00:00:00.000Z,23,9386
2019-03-29T00:00:00.000Z,24,9141
2019-03-30T00:00:00.000Z,1,8971
2019-03-30T00:00:00.000Z,2,8855
2019-03-30T00:00:00.000Z,3,8763
2019-03-30T00:00:00.000Z,4,8718
2019-03-30T00:00:00.000Z,5,8720
2019-03-30T00:00:00.000Z,6,8817
2019-03-30T00:00:00.000Z,7,8945
2019-03-30T00:00:00.000Z,8,9092
2019-03-30T00:00:00.000Z,9,9293
2019-03-30T00:00:00.000Z,10,9467
2019-03-30T00:00:00.000Z,11,9544
2019-03-30T00:00:00.000Z,12,9568
2019-03-30T00:00:00.000Z,13,9542
2019-03-30T00:00:00.000Z,14,9494
2019-03-30T00:00:00.000Z,15,9461
2019-03-30T00:00:00.000Z,16,9443
2019-03-30T00:00:00.000Z,17,9459
2019-03-30T00:00:00.000Z,18,9425
2019-03-30T00:00:00.000Z,19,9386
2019-03-30T00:00:00.000Z,20,9327
2019-03-30T00:00:00.000Z,21,9467
2019-03-30T00:00:00.000Z,22,9444
2019-03-30T00:00:00.000Z,23,9271
2019-03-30T00:00:00.000Z,24,9088
2019-03-31T00:00:00.000Z,1,8903
2019-03-31T00:00:00.000Z,2,8744
2019-03-31T00:00:00.000Z,3,8668
2019-03-31T00:00:00.000Z,4,8640
2019-03-31T00:00:00.000Z,5,8712
2019-03-31T00:00:00.000Z,6,8769
2019-03-31T00:00:00.000Z,7,8887
2019-03-31T00:00:00.000Z,8,8929
2019-03-31T00:00:00.000Z,9,9125
2019-03-31T00:00:00.000Z,10,9321
2019-03-31T00:00:00.000Z,11,9408
2019-03-31T00:00:00.000Z,12,9452
2019-03-31T00:00:00.000Z,13,9445
2019-03-31T00:00:00.000Z,14,9427
2019-03-31T00:00:00.000Z,15,9412
2019-03-31T00:00:00.000Z,16,9367
2019-03-31T00:00:00.000Z,17,9456
2019-03-31T00:00:00.000Z,18,9532
2019-03-31T00:00:00.000Z,19,9465
2019-03-31T00:00:00.000Z,20,9462
2019-03-31T00:00:00.000Z,21,9641
2019-03-31T00:00:00.000Z,22,9524
2019-03-31T00:00:00.000Z,23,9307
2019-03-31T00:00:00.000Z,24,9015
2019-04-01T00:00:00.000Z,1,8773
2019-04-01T00:00:00.000Z,2,8619
2019-04-01T00:00:00.000Z,3,8553
2019-04-01T00:00:00.000Z,4,8524
2019-04-01T00:00:00.000Z,5,8590
2019-04-01T00:00:00.000Z,6,8809
2019-04-01T00:00:00.000Z,7,9259
2019-04-01T00:00:00.000Z,8,9626
2019-04-01T00:00:00.000Z,9,9760
2019-04-01T00:00:00.000Z,10,9759
2019-04-01T00:00:00.000Z,11,9747
2019-04-01T00:00:00.000Z,12,9767
2019-04-01T00:00:00.000Z,13,9764
2019-04-01T00:00:00.000Z,14,9753
2019-04-01T00:00:00.000Z,15,9682
2019-04-01T00:00:00.000Z,16,9715
2019-04-01T00:00:00.000Z,17,9758
2019-04-01T00:00:00.000Z,18,9713
2019-04-01T00:00:00.000Z,19,9564
2019-04-01T00:00:00.000Z,20,9525
2019-04-01T00:00:00.000Z,21,9698
2019-04-01T00:00:00.000Z,22,9634
2019-04-01T00:00:00.000Z,23,9377
2019-04-01T00:00:00.000Z,24,9083
2019-04-02T00:00:00.000Z,1,8895
2019-04-02T00:00:00.000Z,2,8752
2019-04-02T00:00:00.000Z,3,8678
2019-04-02T00:00:00.000Z,4,8653
2019-04-02T00:00:00.000Z,5,8764
2019-04-02T00:00:00.000Z,6,8972
2019-04-02T00:00:00.000Z,7,9386
2019-04-02T00:00:00.000Z,8,9631
2019-04-02T00:00:00.000Z,9,9736
2019-04-02T00:00:00.000Z,10,9758
2019-04-02T00:00:00.000Z,11,9791
2019-04-02T00:00:00.000Z,12,9749
2019-04-02T00:00:00.000Z,13,9699
2019-04-02T00:00:00.000Z,14,9725
2019-04-02T00:00:00.000Z,15,9660
2019-04-02T00:00:00.000Z,16,9632
2019-04-02T00:00:00.000Z,17,9671
2019-04-02T00:00:00.000Z,18,9651
2019-04-02T00:00:00.000Z,19,9523
2019-04-02T00:00:00.000Z,20,9479
2019-04-02T00:00:00.000Z,21,9709
2019-04-02T00:00:00.000Z,22,9671
2019-04-02T00:00:00.000Z,23,9418
2019-04-02T00:00:00.000Z,24,9149
2019-04-03T00:00:00.000Z,1,8952
2019-04-03T00:00:00.000Z,2,8850
2019-04-03T00:00:00.000Z,3,8777
2019-04-03T00:00:00.000Z,4,8735
2019-04-03T00:00:00.000Z,5,8795
2019-04-03T00:00:00.000Z,6,9050
2019-04-03T00:00:00.000Z,7,9531
2019-04-03T00:00:00.000Z,8,9804
2019-04-03T00:00:00.000Z,9,9831
2019-04-03T00:00:00.000Z,10,9776
2019-04-03T00:00:00.000Z,11,9802
2019-04-03T00:00:00.000Z,12,9776
2019-04-03T00:00:00.000Z,13,9765
2019-04-03T00:00:00.000Z,14,9788
2019-04-03T00:00:00.000Z,15,9818
2019-04-03T00:00:00.000Z,16,9772
2019-04-03T00:00:00.000Z,17,9803
2019-04-03T00:00:00.000Z,18,9734
2019-04-03T00:00:00.000Z,19,9579
2019-04-03T00:00:00.000Z,20,9547
2019-04-03T00:00:00.000Z,21,9718
2019-04-03T00:00:00.000Z,22,9631
2019-04-03T00:00:00.000Z,23,9337
2019-04-03T00:00:00.000Z,24,9045
2019-04-04T00:00:00.000Z,1,8843
2019-04-04T00:00:00.000Z,2,8753
2019-04-04T00:00:00.000Z,3,8719
2019-04-04T00:00:00.000Z,4,8748
2019-04-04T00:00:00.000Z,5,8810
2019-04-04T00:00:00.000Z,6,8990
2019-04-04T00:00:00.000Z,7,9476
2019-04-04T00:00:00.000Z,8,9809
2019-04-04T00:00:00.000Z,9,9872
2019-04-04T00:00:00.000Z,10,9854
2019-04-04T00:00:00.000Z,11,9865
2019-04-04T00:00:00.000Z,12,9865
2019-04-04T00:00:00.000Z,13,9891
2019-04-04T00:00:00.000Z,14,9849
2019-04-04T00:00:00.000Z,15,9836
2019-04-04T00:00:00.000Z,16,9810
2019-04-04T00:00:00.000Z,17,9847
2019-04-04T00:00:00.000Z,18,9819
2019-04-04T00:00:00.000Z,19,9721
2019-04-04T00:00:00.000Z,20,9720
2019-04-04T00:00:00.000Z,21,9812
2019-04-04T00:00:00.000Z,22,9741
2019-04-04T00:00:00.000Z,23,9483
2019-04-04T00:00:00.000Z,24,9132
2019-04-05T00:00:00.000Z,1,8925
2019-04-05T00:00:00.000Z,2,8937
2019-04-05T00:00:00.000Z,3,8916
2019-04-05T00:00:00.000Z,4,8880
2019-04-05T00:00:00.000Z,5,8956
2019-04-05T00:00:00.000Z,6,9145
2019-04-05T00:00:00.000Z,7,9530
2019-04-05T00:00:00.000Z,8,9812
2019-04-05T00:00:00.000Z,9,9907
2019-04-05T00:00:00.000Z,10,9916
2019-04-05T00:00:00.000Z,11,9873
2019-04-05T00:00:00.000Z,12,9883
2019-04-05T00:00:00.000Z,13,9816
2019-04-05T00:00:00.000Z,14,9822
2019-04-05T00:00:00.000Z,15,9804
2019-04-05T00:00:00.000Z,16,9738
2019-04-05T00:00:00.000Z,17,9724
2019-04-05T00:00:00.000Z,18,9772
2019-04-05T00:00:00.000Z,19,9640
2019-04-05T00:00:00.000Z,20,9633
2019-04-05T00:00:00.000Z,21,9755
2019-04-05T00:00:00.000Z,22,9681
2019-04-05T00:00:00.000Z,23,9468
2019-04-05T00:00:00.000Z,24,9219
2019-04-06T00:00:00.000Z,1,8978
2019-04-06T00:00:00.000Z,2,8859
2019-04-06T00:00:00.000Z,3,8769
2019-04-06T00:00:00.000Z,4,8733
2019-04-06T00:00:00.000Z,5,8728
2019-04-06T00:00:00.000Z,6,8787
2019-04-06T00:00:00.000Z,7,8927
2019-04-06T00:00:00.000Z,8,9080
2019-04-06T00:00:00.000Z,9,9353
2019-04-06T00:00:00.000Z,10,9597
2019-04-06T00:00:00.000Z,11,9711
2019-04-06T00:00:00.000Z,12,9700
2019-04-06T00:00:00.000Z,13,9708
2019-04-06T00:00:00.000Z,14,9675
2019-04-06T00:00:00.000Z,15,9673
2019-04-06T00:00:00.000Z,16,9640
2019-04-06T00:00:00.000Z,17,9633
2019-04-06T00:00:00.000Z,18,9623
2019-04-06T00:00:00.000Z,19,9572
2019-04-06T00:00:00.000Z,20,9497
2019-04-06T00:00:00.000Z,21,9616
2019-04-06T00:00:00.000Z,22,9604
2019-04-06T00:00:00.000Z,23,9381
2019-04-06T00:00:00.000Z,24,9082
2019-04-07T00:00:00.000Z,1,8886
2019-04-07T00:00:00.000Z,2,8822
2019-04-07T00:00:00.000Z,3,8739
2019-04-07T00:00:00.000Z,4,8664
2019-04-07T00:00:00.000Z,5,8676
2019-04-07T00:00:00.000Z,6,8752
2019-04-07T00:00:00.000Z,7,8851
2019-04-07T00:00:00.000Z,8,8881
2019-04-07T00:00:00.000Z,9,9065
2019-04-07T00:00:00.000Z,10,9221
2019-04-07T00:00:00.000Z,11,9371
2019-04-07T00:00:00.000Z,12,9465
2019-04-07T00:00:00.000Z,13,9479
2019-04-07T00:00:00.000Z,14,9425
2019-04-07T00:00:00.000Z,15,9376
2019-04-07T00:00:00.000Z,16,9394
2019-04-07T00:00:00.000Z,17,9477
2019-04-07T00:00:00.000Z,18,9521
2019-04-07T00:00:00.000Z,19,9501
2019-04-07T00:00:00.000Z,20,9428
2019-04-07T00:00:00.000Z,21,9574
2019-04-07T00:00:00.000Z,22,9569
2019-04-07T00:00:00.000Z,23,9291
2019-04-07T00:00:00.000Z,24,8980
2019-04-08T00:00:00.000Z,1,8791
2019-04-08T00:00:00.000Z,2,8709
2019-04-08T00:00:00.000Z,3,8658
2019-04-08T00:00:00.000Z,4,8661
2019-04-08T00:00:00.000Z,5,8729
2019-04-08T00:00:00.000Z,6,8969
2019-04-08T00:00:00.000Z,7,9399
2019-04-08T00:00:00.000Z,8,9713
2019-04-08T00:00:00.000Z,9,9808
2019-04-08T00:00:00.000Z,10,9753
2019-04-08T00:00:00.000Z,11,9805
2019-04-08T00:00:00.000Z,12,9820
2019-04-08T00:00:00.000Z,13,9783
2019-04-08T00:00:00.000Z,14,9771
2019-04-08T00:00:00.000Z,15,9764
2019-04-08T00:00:00.000Z,16,9804
2019-04-08T00:00:00.000Z,17,9835
2019-04-08T00:00:00.000Z,18,9794
2019-04-08T00:00:00.000Z,19,9650
2019-04-08T00:00:00.000Z,20,9642
2019-04-08T00:00:00.000Z,21,9725
2019-04-08T00:00:00.000Z,22,9680
2019-04-08T00:00:00.000Z,23,9365
2019-04-08T00:00:00.000Z,24,9086
2019-04-09T00:00:00.000Z,1,8886
2019-04-09T00:00:00.000Z,2,8784
2019-04-09T00:00:00.000Z,3,8743
2019-04-09T00:00:00.000Z,4,8762
2019-04-09T00:00:00.000Z,5,8787
2019-04-09T00:00:00.000Z,6,8946
2019-04-09T00:00:00.000Z,7,9285
2019-04-09T00:00:00.000Z,8,9540
2019-04-09T00:00:00.000Z,9,9667
2019-04-09T00:00:00.000Z,10,9694
2019-04-09T00:00:00.000Z,11,9666
2019-04-09T00:00:00.000Z,12,9660
2019-04-09T00:00:00.000Z,13,9594
2019-04-09T00:00:00.000Z,14,9605
2019-04-09T00:00:00.000Z,15,9570
2019-04-09T00:00:00.000Z,16,9617
2019-04-09T00:00:00.000Z,17,9699
2019-04-09T00:00:00.000Z,18,9689
2019-04-09T00:00:00.000Z,19,9506
2019-04-09T00:00:00.000Z,20,9442
2019-04-09T00:00:00.000Z,21,9605
2019-04-09T00:00:00.000Z,22,9628
2019-04-09T00:00:00.000Z,23,9309
2019-04-09T00:00:00.000Z,24,8982
2019-04-10T00:00:00.000Z,1,8798
2019-04-10T00:00:00.000Z,2,8675
2019-04-10T00:00:00.000Z,3,8646
2019-04-10T00:00:00.000Z,4,8660
2019-04-10T00:00:00.000Z,5,8732
2019-04-10T00:00:00.000Z,6,8889
2019-04-10T00:00:00.000Z,7,9275
2019-04-10T00:00:00.000Z,8,9646
2019-04-10T00:00:00.000Z,9,9715
2019-04-10T00:00:00.000Z,10,9771
2019-04-10T00:00:00.000Z,11,9766
2019-04-10T00:00:00.000Z,12,9747
2019-04-10T00:00:00.000Z,13,9742
2019-04-10T00:00:00.000Z,14,9666
2019-04-10T00:00:00.000Z,15,9636
2019-04-10T00:00:00.000Z,16,9644
2019-04-10T00:00:00.000Z,17,9765
2019-04-10T00:00:00.000Z,18,9803
2019-04-10T00:00:00.000Z,19,9758
2019-04-10T00:00:00.000Z,20,9722
2019-04-10T00:00:00.000Z,21,9802
2019-04-10T00:00:00.000Z,22,9704
2019-04-10T00:00:00.000Z,23,9392
2019-04-10T00:00:00.000Z,24,9066
2019-04-11T00:00:00.000Z,1,8847
2019-04-11T00:00:00.000Z,2,8715
2019-04-11T00:00:00.000Z,3,8694
2019-04-11T00:00:00.000Z,4,8706
2019-04-11T00:00:00.000Z,5,8753
2019-04-11T00:00:00.000Z,6,8900
2019-04-11T00:00:00.000Z,7,9322
2019-04-11T00:00:00.000Z,8,9641
2019-04-11T00:00:00.000Z,9,9678
2019-04-11T00:00:00.000Z,10,9739
2019-04-11T00:00:00.000Z,11,9749
2019-04-11T00:00:00.000Z,12,9745
2019-04-11T00:00:00.000Z,13,9741
2019-04-11T00:00:00.000Z,14,9744
2019-04-11T00:00:00.000Z,15,9731
2019-04-11T00:00:00.000Z,16,9744
2019-04-11T00:00:00.000Z,17,9788
2019-04-11T00:00:00.000Z,18,9753
2019-04-11T00:00:00.000Z,19,9618
2019-04-11T00:00:00.000Z,20,9626
2019-04-11T00:00:00.000Z,21,9771
2019-04-11T00:00:00.000Z,22,9719
2019-04-11T00:00:00.000Z,23,9454
2019-04-11T00:00:00.000Z,24,9132
2019-04-12T00:00:00.000Z,1,8910
2019-04-12T00:00:00.000Z,2,8728
2019-04-12T00:00:00.000Z,3,8609
2019-04-12T00:00:00.000Z,4,8640
2019-04-12T00:00:00.000Z,5,8763
2019-04-12T00:00:00.000Z,6,8907
2019-04-12T00:00:00.000Z,7,9288
2019-04-12T00:00:00.000Z,8,9649
2019-04-12T00:00:00.000Z,9,9736
2019-04-12T00:00:00.000Z,10,9766
2019-04-12T00:00:00.000Z,11,9761
2019-04-12T00:00:00.000Z,12,9696
2019-04-12T00:00:00.000Z,13,9693
2019-04-12T00:00:00.000Z,14,9688
2019-04-12T00:00:00.000Z,15,9681
2019-04-12T00:00:00.000Z,16,9636
2019-04-12T00:00:00.000Z,17,9613
2019-04-12T00:00:00.000Z,18,9610
2019-04-12T00:00:00.000Z,19,9519
2019-04-12T00:00:00.000Z,20,9479
2019-04-12T00:00:00.000Z,21,9567
2019-04-12T00:00:00.000Z,22,9592
2019-04-12T00:00:00.000Z,23,9319
2019-04-12T00:00:00.000Z,24,9026
2019-04-13T00:00:00.000Z,1,8807
2019-04-13T00:00:00.000Z,2,8666
2019-04-13T00:00:00.000Z,3,8611
2019-04-13T00:00:00.000Z,4,8620
2019-04-13T00:00:00.000Z,5,8639
2019-04-13T00:00:00.000Z,6,8713
2019-04-13T00:00:00.000Z,7,8819
2019-04-13T00:00:00.000Z,8,9007
2019-04-13T00:00:00.000Z,9,9239
2019-04-13T00:00:00.000Z,10,9427
2019-04-13T00:00:00.000Z,11,9495
2019-04-13T00:00:00.000Z,12,9507
2019-04-13T00:00:00.000Z,13,9486
2019-04-13T00:00:00.000Z,14,9448
2019-04-13T00:00:00.000Z,15,9397
2019-04-13T00:00:00.000Z,16,9409
2019-04-13T00:00:00.000Z,17,9423
2019-04-13T00:00:00.000Z,18,9432
2019-04-13T00:00:00.000Z,19,9274
2019-04-13T00:00:00.000Z,20,9236
2019-04-13T00:00:00.000Z,21,9341
2019-04-13T00:00:00.000Z,22,9429
2019-04-13T00:00:00.000Z,23,9258
2019-04-13T00:00:00.000Z,24,9073
2019-04-14T00:00:00.000Z,1,8881
2019-04-14T00:00:00.000Z,2,8762
2019-04-14T00:00:00.000Z,3,8700
2019-04-14T00:00:00.000Z,4,8656
2019-04-14T00:00:00.000Z,5,8678
2019-04-14T00:00:00.000Z,6,8742
2019-04-14T00:00:00.000Z,7,8839
2019-04-14T00:00:00.000Z,8,8960
2019-04-14T00:00:00.000Z,9,9147
2019-04-14T00:00:00.000Z,10,9329
2019-04-14T00:00:00.000Z,11,9418
2019-04-14T00:00:00.000Z,12,9464
2019-04-14T00:00:00.000Z,13,9510
2019-04-14T00:00:00.000Z,14,9504
2019-04-14T00:00:00.000Z,15,9463
2019-04-14T00:00:00.000Z,16,9469
2019-04-14T00:00:00.000Z,17,9559
2019-04-14T00:00:00.000Z,18,9630
2019-04-14T00:00:00.000Z,19,9559
2019-04-14T00:00:00.000Z,20,9465
2019-04-14T00:00:00.000Z,21,9517
2019-04-14T00:00:00.000Z,22,9551
2019-04-14T00:00:00.000Z,23,9289
2019-04-14T00:00:00.000Z,24,9013
2019-04-15T00:00:00.000Z,1,8863
2019-04-15T00:00:00.000Z,2,8722
2019-04-15T00:00:00.000Z,3,8648
2019-04-15T00:00:00.000Z,4,8661
2019-04-15T00:00:00.000Z,5,8735
2019-04-15T00:00:00.000Z,6,8992
2019-04-15T00:00:00.000Z,7,9401
2019-04-15T00:00:00.000Z,8,9769
2019-04-15T00:00:00.000Z,9,9836
2019-04-15T00:00:00.000Z,10,9855
2019-04-15T00:00:00.000Z,11,9845
2019-04-15T00:00:00.000Z,12,9832
2019-04-15T00:00:00.000Z,13,9837
2019-04-15T00:00:00.000Z,14,9816
2019-04-15T00:00:00.000Z,15,9784
2019-04-15T00:00:00.000Z,16,9807
2019-04-15T00:00:00.000Z,17,9801
2019-04-15T00:00:00.000Z,18,9785
2019-04-15T00:00:00.000Z,19,9598
2019-04-15T00:00:00.000Z,20,9577
2019-04-15T00:00:00.000Z,21,9622
2019-04-15T00:00:00.000Z,22,9680
2019-04-15T00:00:00.000Z,23,9428
2019-04-15T00:00:00.000Z,24,9077
2019-04-16T00:00:00.000Z,1,8705
2019-04-16T00:00:00.000Z,2,8573
2019-04-16T00:00:00.000Z,3,8565
2019-04-16T00:00:00.000Z,4,8564
2019-04-16T00:00:00.000Z,5,8725
2019-04-16T00:00:00.000Z,6,9020
2019-04-16T00:00:00.000Z,7,9429
2019-04-16T00:00:00.000Z,8,9696
2019-04-16T00:00:00.000Z,9,9789
2019-04-16T00:00:00.000Z,10,9775
2019-04-16T00:00:00.000Z,11,9812
2019-04-16T00:00:00.000Z,12,9782
2019-04-16T00:00:00.000Z,13,9740
2019-04-16T00:00:00.000Z,14,9793
2019-04-16T00:00:00.000Z,15,9765
2019-04-16T00:00:00.000Z,16,9766
2019-04-16T00:00:00.000Z,17,9795
2019-04-16T00:00:00.000Z,18,9754
2019-04-16T00:00:00.000Z,19,9648
2019-04-16T00:00:00.000Z,20,9637
2019-04-16T00:00:00.000Z,21,9709
2019-04-16T00:00:00.000Z,22,9713
2019-04-16T00:00:00.000Z,23,9429
2019-04-16T00:00:00.000Z,24,9100
2019-04-17T00:00:00.000Z,1,8883
2019-04-17T00:00:00.000Z,2,8752
2019-04-17T00:00:00.000Z,3,8692
2019-04-17T00:00:00.000Z,4,8644
2019-04-17T00:00:00.000Z,5,8671
2019-04-17T00:00:00.000Z,6,8851
2019-04-17T00:00:00.000Z,7,9207
2019-04-17T00:00:00.000Z,8,9515
2019-04-17T00:00:00.000Z,9,9644
2019-04-17T00:00:00.000Z,10,9653
2019-04-17T00:00:00.000Z,11,9681
2019-04-17T00:00:00.000Z,12,9645
2019-04-17T00:00:00.000Z,13,9637
2019-04-17T00:00:00.000Z,14,9674
2019-04-17T00:00:00.000Z,15,9645
2019-04-17T00:00:00.000Z,16,9672
2019-04-17T00:00:00.000Z,17,9704
2019-04-17T00:00:00.000Z,18,9643
2019-04-17T00:00:00.000Z,19,9520
2019-04-17T00:00:00.000Z,20,9480
2019-04-17T00:00:00.000Z,21,9450
2019-04-17T00:00:00.000Z,22,9472
2019-04-17T00:00:00.000Z,23,9199
2019-04-17T00:00:00.000Z,24,8915
2019-04-18T00:00:00.000Z,1,8719
2019-04-18T00:00:00.000Z,2,8639
2019-04-18T00:00:00.000Z,3,8621
2019-04-18T00:00:00.000Z,4,8621
2019-04-18T00:00:00.000Z,5,8672
2019-04-18T00:00:00.000Z,6,8882
2019-04-18T00:00:00.000Z,7,9221
2019-04-18T00:00:00.000Z,8,9526
2019-04-18T00:00:00.000Z,9,9653
2019-04-18T00:00:00.000Z,10,9705
2019-04-18T00:00:00.000Z,11,9726
2019-04-18T00:00:00.000Z,12,9724
2019-04-18T00:00:00.000Z,13,9701
2019-04-18T00:00:00.000Z,14,9715
2019-04-18T00:00:00.000Z,15,9688
2019-04-18T00:00:00.000Z,16,9697
2019-04-18T00:00:00.000Z,17,9685
2019-04-18T00:00:00.000Z,18,9613
2019-04-18T00:00:00.000Z,19,9457
2019-04-18T00:00:00.000Z,20,9428
2019-04-18T00:00:00.000Z,21,9481
2019-04-18T00:00:00.000Z,22,9464
2019-04-18T00:00:00.000Z,23,9213
2019-04-18T00:00:00.000Z,24,8914
2019-04-19T00:00:00.000Z,1,8714
2019-04-19T00:00:00.000Z,2,8610
2019-04-19T00:00:00.000Z,3,8562
2019-04-19T00:00:00.000Z,4,8541
2019-04-19T00:00:00.000Z,5,8544
2019-04-19T00:00:00.000Z,6,8601
2019-04-19T00:00:00.000Z,7,8685
2019-04-19T00:00:00.000Z,8,8765
2019-04-19T00:00:00.000Z,9,8982
2019-04-19T00:00:00.000Z,10,9175
2019-04-19T00:00:00.000Z,11,9298
2019-04-19T00:00:00.000Z,12,9324
2019-04-19T00:00:00.000Z,13,9332
2019-04-19T00:00:00.000Z,14,9278
2019-04-19T00:00:00.000Z,15,9238
2019-04-19T00:00:00.000Z,16,9215
2019-04-19T00:00:00.000Z,17,9234
